gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	Gene_log2_P.value
METTL17	14_21445501	"NA"	-0.11299154650773868	0.6119728062935936	0.7084605483371267
METTL21B	12_58161745	"NA"	0	1	-0
METTL8	2_172290490	"NA"	-0.14967064224424664	0.5881325013048537	0.7657868761513145
METTL9	16_21662925	DOWN	-0.4847436311608959	0.21136146856406401	2.2422156991422364
METTL9	16_21608567	"NA"	-0.4847436311608959	0.21136146856406401	2.2422156991422364
MFGE8	15_89426819	"NA"	-0.8805517095058901	0.347594854745667	1.5245213679935348
MFHAS1	8_8747455	"NA"	-0.7706029201801314	0.054626547355946596	4.194253948687653
MFI2-AS1	3_196725135	"NA"	0	1	-0
MFN1	3_179064863	"NA"	0.07785344926425974	0.7049987021450597	0.5043074932775051
MFN2	1_12034073	"NA"	-0.19268526146050569	0.3452517613246602	1.5342793203812384
MFNG	22_37879491	"NA"	0.26471667043067804	0.4246123329222412	1.2357818197642798
MGME1	20_17946510	"NA"	-0.11519949632012505	0.6928655836163977	0.5293525991761068
MGRN1	16_4663479	"NA"	0.07268166106326568	0.7892577628127885	0.3414315495278325
MGST2	4_140585623	"NA"	-0.06407753255893134	0.8224780478344726	0.281950921453445
MIA3	1_222788116	"NA"	-0.3065119959307534	0.17661252303369684	2.5013404513457047
MICAL2	11_12114689	"NA"	-1.4336390763390847	0.09770531499914614	3.355419145346204
MICAL2	11_12114689	"NA"	-1.4336390763390847	0.09770531499914614	3.355419145346204
MICB	6_31462627	"NA"	0.39390543240754194	0.12581638025083441	2.9906083334948477
MICU1	10_74383823	"NA"	-0.04214092896166299	0.8442779661657495	0.24421003151584392
MID1IP1	X_38662323	UP	0.09019845106322588	0.8069758789960731	0.30940254377938337
MID1IP1	X_38662323	UP	0.09019845106322588	0.8069758789960731	0.30940254377938337
MID1IP1-AS1	X_38662323	UP	0.0827256305143681	0.8496217584609941	0.23510738145031332
MID1IP1-AS1	X_38662323	UP	0.0827256305143681	0.8496217584609941	0.23510738145031332
MID2	X_107062501	"NA"	-0.7079664727000731	0.5422121858813302	0.8830705576744691
MIDN	19_1232134	"NA"	0.40062111202343775	0.19582294534936315	2.3523782737544936
MIEN1	17_37885017	"NA"	-0.11478531304534023	0.6593998876988585	0.6007744535816913
MIER1	1_67389759	"NA"	-0.016792108370835557	0.9475261925535388	0.07776227050093427
MIER3	5_56265719	"NA"	0.0524050848281874	0.8752751056565604	0.19219155658632342
MINK1	17_4783162	"NA"	-0.28674797195239154	0.39985597485251934	1.3224476493441948
MIOS	7_7606018	"NA"	-0.7266731398228998	0.015901502332946436	5.9746931157177485
MIR1	20_61146139	"NA"	0	1	-0
MIR101	1_65521436	"NA"	0	1	-0
MIR105	X_151556236	DOWN	0	1	-0
MIR106A	X_133301417	UP	0	1	-0
MIR10A	17_46653916	UP	0	1	-0
MIR10B	2_177013623	"NA"	0.3840447307166883	0.12155971508833513	3.0402628962992466
MIR1202	6_156265788	"NA"	-0.840861796947967	0.539694567487416	0.8897849295305075
MIR1203	17_46229768	"NA"	0.18900529157782664	0.8289091602147949	0.2707140888098218
MIR1205	8_128969120	"NA"	-1.5430835267515532	0.04415418415820359	4.501306032121446
MIR1207	8_129061273	"NA"	-1.0722101164242481	0.25414281935442595	1.9762886259664743
MIR1227	19_2228091	"NA"	-0.09701803466415093	0.7663085696095647	0.38400265547245394
MIR1231	1_201777659	"NA"	-0.007775303458437577	0.9778788122255317	0.032272410726726763
MIR1236	6_31922578	"NA"	0	1	-0
MIR1256	1_21314908	"NA"	-0.030108606576983332	0.9579188462281898	0.06202465719672817
MIR125A	19_52188083	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR1277	X_117514120	"NA"	1.0138107789597264	0.17558601606104088	2.509750143879316
MIR1282	15_44080885	DOWN	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR1283	19_54180130	"NA"	0	1	-0
MIR1284	3_71590316	"NA"	0.1361497419731424	0.7609445135505695	0.3941368355657657
MIR1290	1_19219463	"NA"	0.8570409648308637	0.287118429152649	1.8002821596963914
MIR1296	10_65132230	"NA"	0.2843843791131093	0.5418937216154989	0.8839181627415642
MIR130A	11_57408121	"NA"	0.9162628522746226	0.31962421456791457	1.6455513846386371
MIR1323	19_54164707	"NA"	-0.037618452926317936	0.8653773576070722	0.2085987214066626
MIR135A1	3_52317478	"NA"	0.3963788673994153	0.3510792148243528	1.5101315089719503
MIR141	12_7063703	"NA"	-0.36177877386249335	0.4323936072966901	1.209582901115306
MIR148A	7_25989277	"NA"	0.32121405873208175	0.3896750499468018	1.359656533075936
MIR148B	12_54726168	"NA"	0.726321660462133	0.23666702274439336	2.079069400380562
MIR150	19_49996008	"NA"	0.33498766234936284	0.6898229956691356	0.5357018721702846
MIR152	17_46109003	"NA"	-0.33608174479905273	0.4416676265355888	1.1789670056567252
MIR15B	3_160120279	"NA"	-0.008968461669765837	0.9868969552447985	0.019028638288942554
MIR16	3_160120279	"NA"	0	1	-0
MIR17HG	13_91998121	"NA"	0.7807882214963606	0.16898519542815993	2.565031235468324
MIR184	15_79502105	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR186	1_71530008	"NA"	0.11035190295977892	0.767709922919367	0.38136679933014744
MIR188	X_49767413	DOWN	-0.19541186809434752	0.5342365665121549	0.9044493684083712
MIR18B	X_133301417	UP	0	1	-0
MIR1909	19_1808658	"NA"	0	1	-0
MIR1911	X_113988731	DOWN	0.3840447307166883	0.14889424808264393	2.7476400724846615
MIR1915	10_21781245	UP	-1.010851194596472	0.04648829846225225	4.426988567638962
MIR193A	17_29885579	"NA"	0.5455336565421014	0.2564247939558538	1.9633923306382928
MIR196A2	12_54384962	"NA"	0.5526358459968836	0.007095671061111277	7.138845153476192
MIR196B	7_27207967	"NA"	0	1	-0
MIR199A2	1_172113777	UP	0.11915927263095316	0.8085055318184878	0.3066704501930052
MIR19B2	X_133301417	UP	0	1	-0
MIR200A	1_1096739	UP	0.3263529782240573	0.6438199505949649	0.6352708113640076
MIR200A	1_1096739	UP	0.3263529782240573	0.6438199505949649	0.6352708113640076
MIR200B	1_1096739	UP	0.6556152146223901	0.407323147215064	1.2957542932553312
MIR200B	1_1096739	UP	0.6556152146223901	0.407323147215064	1.2957542932553312
MIR200C	12_7063703	"NA"	-0.016784139891090177	0.9752133382909327	0.03621023661321482
MIR20B	X_133301417	UP	0	1	-0
MIR2114	X_149393794	"NA"	0.5189772712679801	0.13418218583009833	2.897734944366452
MIR214	1_172106830	"NA"	0	1	-0
MIR223	X_65238431	"NA"	0	1	-0
MIR224	X_151126538	DOWN	0	1	-0
MIR2277	5_92954641	"NA"	0	1	-0
MIR2278	9_97567156	"NA"	-0.08267499752941854	0.8947108192677125	0.16050663264785708
MIR23A	19_13945407	"NA"	1.174885751447273	0.1639422169454142	2.608740682578679
MIR23B	9_97837924	UP	-0.7759584645487374	0.148957630198947	2.747026068861255
MIR24	19_13945407	"NA"	0	1	-0
MIR26A2	12_58212900	"NA"	0.3588576326728887	0.6083368768040465	0.7170576332226329
MIR27A	19_13945407	"NA"	0.3940543934367163	0.6389730818296053	0.6461729391907205
MIR27B	9_97837924	UP	0.8000825379446144	0.3466290467045118	1.528535540848855
MIR3074	9_97837924	UP	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR30C2	6_72085266	"NA"	-0.013769044841140499	0.9457837114937494	0.08041779930600917
MIR3143	6_27113447	"NA"	1.0671614993614378	0.14545290048997095	2.7813760292447776
MIR3180	16_2183210	"NA"	0	1	-0
MIR3185	17_46795626	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR330	19_46142067	"NA"	0	1	-0
MIR335	7_130131394	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR3607	5_85915558	"NA"	0	1	-0
MIR3615	17_72738651	"NA"	0	1	-0
MIR362	X_49767413	DOWN	-0.01376904484114494	0.9545382071516054	0.06712514957353158
MIR3620	1_228284922	"NA"	0	1	-0
MIR3621	9_140063275	"NA"	-0.013769044841140499	0.9508145810141536	0.07276406729536818
MIR363	X_133301417	UP	0	1	-0
MIR3652	12_104321489	"NA"	0	1	-0
MIR3654	11_62355363	"NA"	0	1	-0
MIR3654	11_62340422	"NA"	0	1	-0
MIR3671	1_65521436	"NA"	1.542286061987447	0.006574273913600832	7.248952717875582
MIR374A	X_73505909	"NA"	2.0764848062961363	0.0053136774676318345	7.556073623632648
MIR374B	X_73438140	"NA"	0.15816516008585046	0.7290999878852518	0.45581141732489505
MIR383	8_14710806	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR3928	22_31538012	"NA"	-0.12520074957587113	0.6101640107980655	0.7127310067019685
MIR421	X_73438140	"NA"	0.18725614679092328	0.6898465579916615	0.5356525947969122
MIR429	1_1096739	UP	0.37598642132009985	0.6383514261781272	0.6475772175721599
MIR429	1_1096739	UP	0.37598642132009985	0.6383514261781272	0.6475772175721599
MIR4330	X_150334826	"NA"	-0.0049639306917157455	0.9767990596471245	0.03386628342679138
MIR4444	2_178073399	"NA"	0	1	-0
MIR4449	4_53578144	"NA"	-0.7250363238269308	0.09572797978699009	3.384915526294952
MIR4506	14_94402416	DOWN	0.1292196723877561	0.82857447628977	0.271296715189747
MIR450A1	X_133668335	DOWN	-0.1608359784086728	0.6536589548462248	0.6133899859010454
MIR450A1	X_133668335	UP	-0.1608359784086728	0.6536589548462248	0.6133899859010454
MIR450A2	X_133668335	UP	-0.4235125329480738	0.3164609006050369	1.6599008321619126
MIR450A2	X_133668335	DOWN	-0.4235125329480738	0.3164609006050369	1.6599008321619126
MIR450B	X_133668335	DOWN	-0.334363647645632	0.4437624272922457	1.1721405730348498
MIR450B	X_133668335	UP	-0.334363647645632	0.4437624272922457	1.1721405730348498
MIR4512	15_66787661	"NA"	0.4455420669510666	0.40844006234333985	1.2918037132226057
MIR452	X_151126538	DOWN	0	1	-0
MIR4520A	17_6553364	UP	0	1	-0
MIR4683	10_35926482	"NA"	0	1	-0
MIR4686	11_2185891	"NA"	-0.013769044841140499	0.9437016334490211	0.08359729460476886
MIR4723	17_26684016	DOWN	0	1	-0
MIR4733	17_29417757	"NA"	1.0352366633699948	0.23968597118944437	2.0607826243137883
MIR4767	X_7064538	"NA"	0.4360519159303875	0.5321867912506996	0.9099953914298886
MIR497HG	17_6920166	"NA"	0.07850266489393332	0.8700466472843909	0.20083534219984267
MIR5008	1_228128025	UP	-0.19739877339408274	0.5890758032595345	0.7634748004752012
MIR500A	X_49767413	DOWN	-0.35677774119761363	0.39416144315638435	1.3431414359276839
MIR503	X_133668335	UP	-0.21533396960536244	0.7288491521061231	0.45630784004400193
MIR503	X_133668335	DOWN	-0.21533396960536244	0.7288491521061231	0.45630784004400193
MIR503HG	X_133668335	DOWN	-0.3489305924529813	0.8450052121716366	0.24296785461563958
MIR503HG	X_133668335	UP	-0.3489305924529813	0.8450052121716366	0.24296785461563958
MIR505	X_139005794	"NA"	-0.2701355415805857	0.7057111912737049	0.5028502062409864
MIR5090	7_102089384	"NA"	0	1	-0
MIR5091	4_13627599	"NA"	1.1562288599351822	0.2179260284739966	2.1980895766906996
MIR512	19_54164707	"NA"	0	1	-0
MIR515	19_54180130	"NA"	0	1	-0
MIR519C	19_54180130	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR519E	19_54180130	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR520F	19_54180130	"NA"	0	1	-0
MIR532	X_49767413	DOWN	-0.4958066780670247	0.25526677571411976	1.9699223191151973
MIR542	X_133668335	UP	-0.021150046270954626	0.9643864489636582	0.05231671577425802
MIR542	X_133668335	DOWN	-0.021150046270954626	0.9643864489636582	0.05231671577425802
MIR545	X_73505909	"NA"	1.7569250932018083	0.035696798241981555	4.808061509569724
MIR548AA2	17_65461917	"NA"	0.7007993417103194	0.21457828029540274	2.220424041607117
MIR548AM	X_16642937	"NA"	0.5741142759869242	0.43489230940145795	1.2012698983559735
MIR548L	11_94187913	"NA"	0.24010247353789604	0.6301357009172803	0.6662655457055573
MIR548O	7_102037459	"NA"	0.14363373478332087	0.8230555259597963	0.2809383321327582
MIR551B	3_168267361	DOWN	-0.3382386269273674	0.403832866697995	1.3081697629881348
MIR554	1_151516084	"NA"	-0.5768147006180069	0.40794296608968583	1.2935606296788404
MIR556	1_162311608	"NA"	-0.48785143298040357	0.28372960789513013	1.8174113875790006
MIR5580	14_54414223	UP	-0.055091930616354645	0.8006190638041663	0.32081212626622774
MIR567	3_111829537	"NA"	-0.22233008816404887	0.5021535945800102	0.9937993836070228
MIR577	4_115577534	"NA"	-0.09857329555249983	0.7044683911015392	0.5053931194015683
MIR584	5_148429361	UP	0.7814247378424755	0.18215732208396432	2.4567431073723385
MIR591	7_95847203	"NA"	-0.4758838792965481	0.5042133760009946	0.9878937037152387
MIR596	8_1764919	"NA"	-0.39203720384400764	0.4595688706004848	1.12164701611851
MIR600HG	9_125869560	"NA"	-0.4661631978575258	0.30781098720140215	1.6998833658265942
MIR610	11_28073088	"NA"	-0.11374939947112939	0.849452213237499	0.23539530541128145
MIR611	11_61554194	"NA"	0	1	-0
MIR615	12_54418775	"NA"	-0.23655255668884667	0.44649880252701457	1.1632717887248605
MIR616	12_57910127	"NA"	0.062313623621971376	0.9080148785115515	0.1392121575264928
MIR620	12_116585001	"NA"	0.22003356869384516	0.793959539218203	0.3328626064820752
MIR633	17_61019760	"NA"	-0.07465998131192375	0.7471544297439315	0.42052162965151324
MIR635	17_66419009	"NA"	0.4872452128227265	0.4878759505088083	1.0354137264765135
MIR651	X_8094718	"NA"	-0.9319056348443384	0.1098064032467285	3.1869659088234372
MIR676	X_69240878	"NA"	-0.0574513455767347	0.8297359675535647	0.269275769152115
MIR718	X_153284528	UP	0	1	-0
MIR718	X_153284528	UP	0	1	-0
MIR718	X_153284528	UP	0	1	-0
MIR767	X_151556236	DOWN	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIR877	6_30544627	"NA"	-0.5679803215959351	0.11768409413002366	3.08700875216959
MIR92A2	X_133301417	UP	0	1	-0
MIR933	2_176031379	"NA"	0.042844431384268855	0.9485116651178266	0.07626257838908926
MIR98	X_53577825	"NA"	0.6934007481172223	0.14218485624682642	2.814160279585736
MIR99B	19_52188083	"NA"	-0.19625431464581755	0.5285862791864744	0.9197891182743997
MIRLET7E	19_52188083	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
MIRLET7F2	X_53577825	"NA"	0.9431172239261754	0.28630038680617775	1.8043984753954425
MIRLET7G	3_52294731	"NA"	1.2050654012828919	0.03902275366422183	4.679540603587244
MIS12	17_5384556	"NA"	-0.2256730150582742	0.3653229982930276	1.4527555158961707
MKKS	20_10411365	"NA"	-0.3634543029730546	0.1193635025754891	3.066566319445075
MKX	10_28027483	DOWN	-2.290570650154684	0.007012501866580313	7.155855034925569
MLC1	22_50520885	"NA"	-0.6996533897183328	0.35922505915682157	1.477040100431191
MLF2	12_6875081	"NA"	0.11465912271516565	0.6426583719239114	0.6378760697883417
MLPH	2_238390511	"NA"	0.2736158839233287	0.7615935064665138	0.39290691696169494
MLST8	16_2256472	"NA"	-0.14118561412662167	0.6767226183397814	0.5633634858266491
MLX	17_40708905	"NA"	-8.301656359277487e-4	0.9968698627905425	0.004522915801570256
MMADHC	2_150444008	"NA"	-0.08099025541705984	0.7381845219398935	0.4379466070392278
MMEL1	1_2514865	UP	-0.6314737229925866	0.5433892027497249	0.8799421956767319
MMGT1	X_135054791	"NA"	0.3812445114545149	0.07275891139427691	3.780732231967116
MMP15	16_58058863	"NA"	-0.2729945688318205	0.8388693342978376	0.2534819867745444
MMP24	20_33811164	UP	0.006003697188611046	0.9836008477703786	0.02385511648692344
MMRN2	10_88727385	"NA"	1.5133667819001357	0.0834720218662276	3.582563473369773
MMS22L	6_97724161	"NA"	-0.18981041903016038	0.54798920204174	0.8677806292824252
MND1	4_154260455	"NA"	-0.08396821404385113	0.8642892780700147	0.21041383089295737
MNT	17_2294743	"NA"	0.039173128954680614	0.8787288026950679	0.1865101119716674
MNX1	7_156797190	"NA"	-0.5549144486751403	0.5341048754090949	0.9048050414073227
MNX1-AS1	7_156797190	"NA"	-0.572699092945169	0.2180786869063839	2.197079314349098
MNX1-AS2	7_156797190	"NA"	-0.6834729158788111	0.20439462410318987	2.2905708432383545
MOB4	2_198378125	"NA"	0.06976813768742307	0.7777765190169534	0.3625724142540248
MOG	6_29624580	"NA"	0.21612851023325774	0.8859130652633362	0.1747629609682633
MOGS	2_74686013	"NA"	0.09957039667032941	0.6995717316665822	0.5154561009514067
MOK	14_102771099	"NA"	-0.8979805140799524	0.29678347078505074	1.7525173509087262
MORC1	3_108834280	"NA"	-0.9734592494974632	0.42944566452191213	1.2194524885147238
MORC1-AS1	3_108819347	"NA"	0.038733574954592065	0.8304425586266846	0.26804771387660825
MORC2	22_31363964	"NA"	-0.032178012710608606	0.8765247180201079	0.19013331929078503
MORC4	X_106241396	UP	-1.5373581398474734	0.14528450829493522	2.783047218465891
MORC4	X_106241396	UP	-1.5373581398474734	0.14528450829493522	2.783047218465891
MORC4	X_106235810	"NA"	-1.5373581398474734	0.14528450829493522	2.783047218465891
MORC4	X_106241396	UP	-1.5373581398474734	0.14528450829493522	2.783047218465891
MORC4	X_106241396	UP	-1.5373581398474734	0.14528450829493522	2.783047218465891
MORF4L2	X_102935257	UP	-0.3014371904032185	0.2241769837754682	2.1572899304707422
MORF4L2	X_102935257	UP	-0.3014371904032185	0.2241769837754682	2.1572899304707422
MORF4L2-AS1	X_102935257	UP	-0.11751425886825984	0.7829377019113369	0.3530305775616252
MORF4L2-AS1	X_102935257	UP	-0.11751425886825984	0.7829377019113369	0.3530305775616252
MORN1	1_2319572	"NA"	0.004225260104933515	0.9897019369885622	0.014933992699597278
MORN3	12_122076422	DOWN	0.28884503860631927	0.5249071398190297	0.9298658735789994
MOSPD1	X_134045595	UP	-0.2513225026720667	0.6450587260776173	0.6324975855697521
MOSPD2	X_14887917	"NA"	0.1313592735251623	0.6839021145023798	0.548138244962879
MPDU1	17_7477838	"NA"	0.12587581758072464	0.6377360392257851	0.6489686829650345
MPDU1	17_7486966	"NA"	0.12587581758072464	0.6377360392257851	0.6489686829650345
MPEG1	11_58980386	"NA"	-2.2602367328935795	0.24308986232379443	2.040438365569062
MPHOSPH9	12_123705705	DOWN	0.16604654044683542	0.5158622788553593	0.954942138022534
MPND	19_4326634	UP	0.3148916875496135	0.3339472635300442	1.5823078025197523
MPP6	7_24609465	UP	-2.7624133869603287	0.02766556013932365	5.1757650557267345
MPP7	10_28590275	"NA"	-1.5266655326617664	0.11807563703442442	3.082216775838217
MPRIP	17_16938339	UP	-0.011789314545497476	0.970219278759399	0.04361724797239647
MPZ	1_161279245	"NA"	-0.16587641647468643	0.6756482215136317	0.5656557968606625
MPZL2	11_118130594	"NA"	0.2659467839769777	0.8156449907136943	0.29398673874649783
MPZL3	11_118119662	"NA"	-0.13841495771043588	0.7819213957307222	0.3549045099752896
MRE11A	11_94223710	"NA"	0	1	-0
MRGPRX2	11_19082052	"NA"	0.9264018514269292	0.3178099067477775	1.65376399791293
MRI1	19_13874166	UP	-0.14567516207054076	0.6672654336187624	0.5836673250967455
MRI1	19_13874166	UP	-0.14567516207054076	0.6672654336187624	0.5836673250967455
MROH7	1_55100009	"NA"	0.6993363733515818	0.3038605608387235	1.7185186604837974
MROH7-TTC4	1_55100009	"NA"	0.7563824954728666	0.2738957091333636	1.8683014300142315
MRPL10	17_45906204	"NA"	0.29849020812828275	0.13457658187362612	2.8935007113444504
MRPL16	11_59576710	"NA"	0.014609942136044829	0.959652757153314	0.05941562255065048
MRPL19	2_75873721	"NA"	0.18780214810347218	0.48170671054264325	1.0537730729779193
MRPL20	1_1313316	"NA"	-0.16829078484640458	0.37975747000783744	1.3968497513916875
MRPL23	11_1959541	"NA"	0.2017931589045059	0.5376504161181719	0.8952596671997567
MRPL23	11_1959541	"NA"	0.2017931589045059	0.5376504161181719	0.8952596671997567
MRPL28	16_413009	"NA"	-0.16465212059386758	0.5401232113685838	0.8886395465848677
MRPL2P1	12_90145581	"NA"	-0.011310557994193893	0.9863491963005073	0.019829601850646028
MRPL32P1	X_48439198	"NA"	-0.1697448446199461	0.7556970150735464	0.4041201705816752
MRPL33	2_27992728	"NA"	-0.10342537752488123	0.8384320788802994	0.25423417863680386
MRPL35	2_86421583	"NA"	-0.23510497041014844	0.35277576361810037	1.5031766465459375
MRPL36	5_1795029	"NA"	-0.27871924854301255	0.3869966535415167	1.36960700381466
MRPL37	1_54660143	"NA"	0.03682458654582277	0.8749604889797767	0.1927102249594917
MRPL46	15_89008320	"NA"	0.13169323334949778	0.5664722097072009	0.8199229136006884
MRPL47	3_179314384	"NA"	-0.1380938003206298	0.5834658354472149	0.7772799127746131
MRPL51	12_6602233	"NA"	0.1785337732967811	0.48325497717038624	1.0491435036778423
MRPL53	2_74686013	"NA"	-0.19275466849138345	0.50936660487662	0.9732237182320906
MRPL55	1_228295802	UP	-0.22045668670655827	0.5695005225441747	0.8122309292111417
MRPS11	15_89008320	"NA"	-0.13223067076725492	0.4338285373011872	1.2048031380764175
MRPS18B	6_30582511	"NA"	0.04694711007671781	0.841263343013384	0.24937061285049317
MRPS18C	4_84376783	"NA"	0.251662248083242	0.22103072037065835	2.1776811956493782
MRPS23	17_55926156	"NA"	-0.0279077357913895	0.8967325784804078	0.15725028278827274
MRPS33	7_140714818	"NA"	0.18296264267996865	0.5898778799990241	0.7615117847444994
MRTO4	1_19575369	"NA"	-2.7002198193049054e-4	0.9992868516354322	0.0010292226468395318
MS4A4E	11_60009789	"NA"	-1.4365646408315098	0.267365670693781	1.9031138572020854
