"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045342","BP","GO:0045342","MHC class II biosynthetic process","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"SLC11A1/SPI1/TLR4/AZU1",4
"GO:0046321","BP","GO:0046321","positive regulation of fatty acid oxidation","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"ABCD1/PPARGC1A/PPARG/IRS2",4
"GO:0060099","BP","GO:0060099","regulation of phagocytosis, engulfment","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"ABCA7/NCKAP1L/PPARG/ANO6",4
"GO:0071801","BP","GO:0071801","regulation of podosome assembly","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"RHOA/HCK/LCP1/MSN",4
"GO:0090197","BP","GO:0090197","positive regulation of chemokine secretion","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"PYCARD/LRP1/LPL/ALOX15B",4
"GO:1902188","BP","GO:1902188","positive regulation of viral release from host cell","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"CHMP4B/VAPA/CHMP3/CHMP2A",4
"GO:1990169","BP","GO:1990169","stress response to copper ion","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"MT1E/MT1X/MT1F/MT1M",4
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","10/1355","66/18670",0.0200143454004212,0.0200143454004212,0.0915473334316453,"BID/BAK1/TP73/BAX/MPV17L/YWHAZ/YWHAB/NAIF1/SLC35F6/CHCHD10",10
"GO:0002262","BP","GO:0002262","myeloid cell homeostasis","18/1355","147/18670",0.0201111368746789,0.0201111368746789,0.0917678927457688,"BAK1/HIPK2/SPI1/JMJD6/BAX/HMOX1/HOXB6/ID2/NCKAP1L/ADAM17/MERTK/FCER1G/G6PD/NCSTN/HMGB2/KLF13/HCLS1/MAFB",18
"GO:0045667","BP","GO:0045667","regulation of osteoblast differentiation","16/1355","126/18670",0.0201144077094514,0.0201144077094514,0.0917678927457688,"HDAC4/ATP6AP1/PRKACA/RASSF2/BMPR1A/TCIRG1/ID2/TRPM4/NOCT/ILK/CTNNB1/CEBPB/ESRRA/FAM20C/WNT7B/CLIC1",16
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","36/1355","348/18670",0.0201229941336349,0.0201229941336349,0.0917678927457688,"PSMB1/SARS1/HSD17B10/SLC1A3/PLOD1/HAL/PSMD8/UPB1/GGT1/PSMC1/PSMA7/AHCY/PSMD7/BCKDK/IL4I1/OGDH/PLOD3/CARS1/PSMD9/MTRR/PEPD/ASL/SLC6A6/SDSL/PCYOX1L/HNMT/HPD/ALDH4A1/ASRGL1/PCBD1/PSMD2/SHMT1/SEPHS2/ADI1/ADSS1/PSMB3",36
"GO:0098656","BP","GO:0098656","anion transmembrane transport","31/1355","291/18670",0.020480025633837,0.020480025633837,0.0933026852034173,"SLC25A13/SLC66A1/SLC25A3/SLC1A3/ABCD1/SLC38A7/CLCN7/SLC25A11/MFSD10/SLC36A1/SLC6A6/AGT/TTYH3/THBS1/SLC16A3/AKT1/SLC12A9/SLC38A10/BSND/MID1IP1/PTAFR/EMB/PRNP/ANO6/SLC36A4/IRS2/CLCNKA/SLC9A8/SLC9A6/CLIC1/SLC26A6",31
"GO:0052126","BP","GO:0052126","movement in host environment","19/1355","158/18670",0.0205470088009485,0.0205470088009485,0.0935143320789788,"FUCA2/CD4/LGALS1/CHMP4B/VAPA/CHMP3/CXCR4/CHMP2A/NECTIN4/TRIM11/CTSB/CTNNB1/TRIM8/GRB2/SIVA1/P4HB/LAMP1/HYAL3/WWP2",19
"GO:0021782","BP","GO:0021782","glial cell development","15/1355","116/18670",0.02061027915942,0.02061027915942,0.0937086754931923,"VIM/IFNGR1/GRN/SIRT2/PICK1/NDRG1/TGFB1/ID2/LRP1/TLR4/TLR2/AKT1/NCSTN/CDK5/ILK",15
"GO:0010761","BP","GO:0010761","fibroblast migration","7/1355","39/18670",0.0206937781881487,0.0206937781881487,0.0937142115708982,"TGFB1/SDC4/THBS1/AKT1/MTA2/ILK/SLC8A1",7
"GO:0030501","BP","GO:0030501","positive regulation of bone mineralization","7/1355","39/18670",0.0206937781881487,0.0206937781881487,0.0937142115708982,"TGFB1/BMPR1A/OSR2/ADRB2/ANO6/FAM20C/SLC8A1",7
"GO:0050856","BP","GO:0050856","regulation of T cell receptor signaling pathway","7/1355","39/18670",0.0206937781881487,0.0206937781881487,0.0937142115708982,"CACNA1F/PTPN6/ELF1/LGALS3/PTPRJ/PRNP/LILRB4",7
"GO:0072529","BP","GO:0072529","pyrimidine-containing compound catabolic process","7/1355","39/18670",0.0206937781881487,0.0206937781881487,0.0937142115708982,"UPP2/TYMP/UPB1/APOBEC3H/CDA/APOBEC3B/UPP1",7
"GO:0000422","BP","GO:0000422","autophagy of mitochondrion","11/1355","76/18670",0.0207914289492137,0.0207914289492137,0.0938778055013831,"TIGAR/TSPO/MAP1LC3A/PPARGC1A/MFN2/BECN1/ATG3/PINK1/SPATA18/GBA/ATG7",11
"GO:0061726","BP","GO:0061726","mitochondrion disassembly","11/1355","76/18670",0.0207914289492137,0.0207914289492137,0.0938778055013831,"TIGAR/TSPO/MAP1LC3A/PPARGC1A/MFN2/BECN1/ATG3/PINK1/SPATA18/GBA/ATG7",11
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","9/1355","57/18670",0.0207917214564119,0.0207917214564119,0.0938778055013831,"CYBA/CAT/PRDX5/RAC1/MPV17L/PINK1/CYBB/PRDX3/GPX1",9
"GO:0098754","BP","GO:0098754","detoxification","17/1355","137/18670",0.0208426586180888,0.0208426586180888,0.0940146185503788,"MGST2/GSR/SLC22A18/CAT/PRDX5/ALOX5AP/GSTM3/PRXL2C/PRDX3/MT1E/SLC30A1/MT1X/GSTK1/MT1F/MT1M/GPX1/SRXN1",17
"GO:0046777","BP","GO:0046777","protein autophosphorylation","26/1355","235/18670",0.0208981629084796,0.0208981629084796,0.0941717414419278,"MVP/PRKACA/MKNK1/ULK2/IRAK3/PTK6/RASSF2/HCK/STK16/PTK2B/FLT3/RAP2C/RIPK3/PDPK1/AKT1/SLA/PINK1/MAPKAPK2/CDK5/SYK/JUN/CLK3/FES/IRAK1/CHP1/CALM1",26
"GO:0007041","BP","GO:0007041","lysosomal transport","14/1355","106/18670",0.0209812440225592,0.0209812440225592,0.0944526982833746,"GRN/NAGPA/CHMP3/LRP1/SORT1/LYST/ARF1/PINK1/ADRB2/GAK/HGS/LAMP1/IGF2R/PSAP",14
"GO:0002279","BP","GO:0002279","mast cell activation involved in immune response","8/1355","48/18670",0.021122113603717,0.021122113603717,0.0948058155840155,"STXBP2/LAT2/HMOX1/PDPK1/FCER1G/SYK/FES/MILR1",8
"GO:0002762","BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","8/1355","48/18670",0.021122113603717,0.021122113603717,0.0948058155840155,"TLR4/TCTA/C1QC/CTNNB1/TRIB1/LILRB4/MAFB/CCL3",8
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production","8/1355","48/18670",0.021122113603717,0.021122113603717,0.0948058155840155,"RIOK3/PYCARD/IRF5/TLR4/TLR2/HMGB2/RNF135/SIRPA",8
"GO:0006890","BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","12/1355","86/18670",0.0211439841537676,0.0211439841537676,0.094810571298701,"ARF5/COPZ2/NSF/PICK1/COPE/BNIP1/KIF1C/RAB1A/SURF4/TMED10/RAB1B/COPG1",12
"GO:0099024","BP","GO:0099024","plasma membrane invagination","16/1355","127/18670",0.021518773691367,0.021518773691367,0.0963962661452534,"ABCA7/RHOA/CDC42/SH3BP1/MYH9/NCKAP1L/BECN1/PPARG/SPIRE1/THBS1/ARF1/FCER1G/ITGB2/ITGAM/SNX33/ANO6",16
"GO:0006691","BP","GO:0006691","leukotriene metabolic process","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"MGST2/GGT1/ALOX5AP/TLR2/MAPKAPK2/SYK",6
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"TGFB1/SDC4/THBS1/AKT1/MTA2/SLC8A1",6
"GO:0036257","BP","GO:0036257","multivesicular body organization","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"RAB27A/CHMP4B/CHMP3/CHMP2A/CHMP1A/HGS",6
"GO:0043304","BP","GO:0043304","regulation of mast cell degranulation","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"STXBP2/HMOX1/PDPK1/FCER1G/SYK/FES",6
"GO:0050849","BP","GO:0050849","negative regulation of calcium-mediated signaling","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"HOMER3/PLEK/MAPK7/PRNP/CHP1/CALM1",6
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"KCNN2/KCNJ2/ATP1A1/KCNE1/FLNA/KCNE1B",6
"GO:1902186","BP","GO:1902186","regulation of viral release from host cell","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"CHMP4B/VAPA/CHMP3/CHMP2A/TRIM11/TRIM8",6
"GO:1902895","BP","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","6/1355","31/18670",0.0221607645536935,0.0221607645536935,0.0984973442756204,"SPI1/KLF5/TGFB1/BMPR1A/PRL/JUN",6
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response","21/1355","181/18670",0.0222524713814248,0.0222524713814248,0.0988085525174995,"SLC11A1/PARP3/RAB27A/IL12RB1/LGALS1/CORO1A/TGFB1/LFNG/NKX2-3/PTK2B/LGALS3/DOCK10/LCP1/TLR4/FCER1G/ZBTB7B/TNFSF13/NLRP3/ZC3H12A/STAT6/LAMP1",21
"GO:0009251","BP","GO:0009251","glucan catabolic process","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"PHKA2/GAA/PPP1CA/CALM1/MGAM",5
"GO:0032959","BP","GO:0032959","inositol trisphosphate biosynthetic process","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"PLCL1/PTK2B/PLCB3/PTAFR/HRH1",5
"GO:0034123","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"CYBA/WDFY1/RTN4/TLR2/PELI1",5
"GO:0051004","BP","GO:0051004","regulation of lipoprotein lipase activity","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"SORT1/FURIN/LPL/MIR590/APOC2",5
"GO:0051904","BP","GO:0051904","pigment granule transport","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"RAB27A/RAB17/MYO7A/RAB1A/DCTN2",5
"GO:0071294","BP","GO:0071294","cellular response to zinc ion","5/1355","23/18670",0.0223957425516825,0.0223957425516825,0.098866558306489,"TSPO/MT1E/MT1X/MT1F/MT1M",5
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","11/1355","77/18670",0.0227212033080799,0.0227212033080799,0.10020621380483,"PSMB1/SIRT2/PSMD8/PSMC1/PSMA7/PSMD7/ELOB/PSMD9/UBC/PSMD2/PSMB3",11
"GO:0014074","BP","GO:0014074","response to purine-containing compound","18/1355","149/18670",0.0227478384954868,0.0227478384954868,0.100226656834436,"AACS/AHR/P2RX1/PPARGC1A/PTK2B/MMP19/TRPM4/PPARG/LDHA/PTAFR/P2RY2/FOSL1/JUN/PER1/KCNE1/PENK/SLC8A1/SLC26A6",18
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","13/1355","97/18670",0.0228906758092719,0.0228906758092719,0.100661293337257,"UQCRC1/BID/COX6A1/NDUFS7/COX4I1/NDUFA2/NDUFS6/NDUFB9/PINK1/NDUFS2/UQCRQ/COX8A/COX5A",13
"GO:0060996","BP","GO:0060996","dendritic spine development","13/1355","97/18670",0.0228906758092719,0.0228906758092719,0.100661293337257,"CDC42/CAMK1/DOCK10/DBNL/ACTR2/ARF1/CDK5/ARF6/SRGAP2C/CFL1/SLC9A6/ITSN1/SRGAP2",13
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","41/1355","410/18670",0.0230222256321809,0.0230222256321809,0.101142153515788,"ACADVL/SMARCD3/PIK3IP1/TSPO/ABCD1/LACTB/ASAH1/TGFB1/WDR91/ERLIN1/PPARGC1A/VDR/ID2/PROX1/NPC2/PTK2B/RDH10/FLT3/ORMDL2/POR/ORMDL1/PPARG/LGALS12/AGT/KLF4/IDH1/AKT1/ARF1/ACSL1/LPCAT1/APOA2/CAPN2/ATP1A1/ABHD6/PRKCD/MID1IP1/WDR81/HDAC3/IRS2/PSAP/APOC2",41
"GO:0017001","BP","GO:0017001","antibiotic catabolic process","9/1355","58/18670",0.0230789421497979,0.0230789421497979,0.101196151790006,"ALDH3B1/RENBP/CAT/PRDX5/NPL/AMDHD2/PRDX3/SULT1B1/GPX1",9
"GO:0035306","BP","GO:0035306","positive regulation of dephosphorylation","9/1355","58/18670",0.0230789421497979,0.0230789421497979,0.101196151790006,"TGFB1/PPP1R7/PLEK/RIPK3/PINK1/PRKCD/SMPD1/GBA/CALM1",9
"GO:0048732","BP","GO:0048732","gland development","43/1355","434/18670",0.0233362595638323,0.0233362595638323,0.102216416492923,"CAPN1/PKM/HOXA9/AACS/BAX/HMOX1/TSPO/ACO2/TGFB1/BMPR1A/VDR/RTN4/REG1A/ID2/RPS6KA1/PROX1/ONECUT2/NKX2-3/HOXB3/RIPK3/CYP19A1/AKT1/EAF2/MSN/ZBTB7B/ARF6/TAF10/STAT6/CTNNB1/MAP2K1/HOXB9/PRL/CEBPB/JUN/ALOX15B/IRS2/WNT7B/IGF2R/PSAP/DDX39B/MAFB/CRIP1/GPX1",43
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","20/1355","171/18670",0.02336570787525,0.02336570787525,0.102216416492923,"ADGRA2/GRN/MAP2K3/HMOX1/CTSH/TGFB1/PFN1/ATP5F1B/RTN4/PROX1/PTK2B/AGT/THBS1/PDPK1/AKT1/ADAM17/ZC3H12A/ARF6/JUN/TMSB4X",20
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","24/1355","215/18670",0.023378935001466,0.023378935001466,0.102216416492923,"RHOA/CDC42/LGALS1/BST1/FN1/ONECUT2/PTK2B/LRP1/PREX1/SDC4/ACTN4/NINJ1/EMILIN2/RAC1/THBS1/ADAM15/CDKN2A/PTPRJ/SPOCK1/ARPC2/RELL2/ILK/FLNA/S100A10",24
"GO:0006006","BP","GO:0006006","glucose metabolic process","23/1355","204/18670",0.023491704058672,0.023491704058672,0.10261098568495,"SLC25A13/NISCH/PKM/ENO1/TIGAR/PGK1/BRAT1/SLC25A11/PPARGC1A/GAPDH/TPI1/AKT1/ALDOA/ADPGK/G6PD/HK3/FBP1/MIDN/GAA/PGAM1/PPP1CA/PGP/IRS2",23
"GO:0001990","BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","7/1355","40/18670",0.0235610928146547,0.0235610928146547,0.102618908827438,"CYBA/RHOA/CTSG/CTSZ/AGT/ATP6AP2/CES1",7
"GO:0021795","BP","GO:0021795","cerebral cortex cell migration","7/1355","40/18670",0.0235610928146547,0.0235610928146547,0.102618908827438,"RHOA/RTN4/CDK5/BMERB1/CTNNB1/SRGAP2C/SRGAP2",7
"GO:0072583","BP","GO:0072583","clathrin-dependent endocytosis","7/1355","40/18670",0.0235610928146547,0.0235610928146547,0.102618908827438,"UNC119/CLTA/HIP1/AP2M1/CLTB/GAK/AP2A1",7
"GO:0002448","BP","GO:0002448","mast cell mediated immunity","8/1355","49/18670",0.0236902589168941,0.0236902589168941,0.102984572712252,"STXBP2/LAT2/HMOX1/PDPK1/FCER1G/SYK/FES/MILR1",8
"GO:0061912","BP","GO:0061912","selective autophagy","8/1355","49/18670",0.0236902589168941,0.0236902589168941,0.102984572712252,"TIGAR/MFN2/BECN1/PINK1/WDFY3/WDR81/ADRB2/STING1",8
"GO:0030258","BP","GO:0030258","lipid modification","26/1355","238/18670",0.0240900648699189,0.0240900648699189,0.104622749241894,"SOAT1/ALDH3A2/ACADVL/DGKD/HADHA/CRAT/ACOT8/ABCD1/PHYH/PPARGC1A/SCP2/OCRL/POR/PPARG/HSD17B4/AGT/AKT1/INPP1/PI4K2A/APOA2/PIP4P1/ACOX2/B3GALT1/GBA/IRS2/PI4KA",26
"GO:0050777","BP","GO:0050777","negative regulation of immune response","18/1355","150/18670",0.0241610553764806,0.0241610553764806,0.104831125483116,"GRN/PARP3/IRAK3/HMOX1/SAMHD1/TGFB1/PTPN6/LGALS3/PPARG/VSIG4/APOA2/ABR/ZBTB7B/FCRLB/DCST1/ZC3H12A/STAT6/GPX1",18
"GO:0050918","BP","GO:0050918","positive chemotaxis","10/1355","68/18670",0.0242259910296542,0.0242259910296542,0.105012859107961,"CORO1A/ARTN/F3/LRP1/LGALS3/PTPRJ/HMGB2/SCG2/AZU1/CCL3",10
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","13/1355","98/18670",0.0247018987600604,0.0247018987600604,0.1067063951168,"UQCRC1/BID/COX6A1/NDUFS7/COX4I1/NDUFA2/NDUFS6/NDUFB9/PINK1/NDUFS2/UQCRQ/COX8A/COX5A",13
"GO:0006837","BP","GO:0006837","serotonin transport","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"HRH3/P2RX1/FCER1G/SYK",4
"GO:0010919","BP","GO:0010919","regulation of inositol phosphate biosynthetic process","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"PLEK/PTK2B/PTAFR/HRH1",4
"GO:0030252","BP","GO:0030252","growth hormone secretion","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"CDK16/RAB1A/CHD7/ITSN1",4
"GO:0031269","BP","GO:0031269","pseudopodium assembly","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"CDC42/CDC42EP3/SRGAP2C/SRGAP2",4
"GO:0043031","BP","GO:0043031","negative regulation of macrophage activation","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"GRN/VSIG4/ZC3H12A/IL31RA",4
"GO:0060850","BP","GO:0060850","regulation of transcription involved in cell fate commitment","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"PROX1/PPARG/ZBTB7B/CEBPB",4
"GO:0070863","BP","GO:0070863","positive regulation of protein exit from endoplasmic reticulum","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"TMEM30A/SEC16B/EDEM1/CRYZL2P-SEC16B",4
"GO:1905153","BP","GO:1905153","regulation of membrane invagination","4/1355","16/18670",0.0248456106250688,0.0248456106250688,0.1067063951168,"ABCA7/NCKAP1L/PPARG/ANO6",4
"GO:0098659","BP","GO:0098659","inorganic cation import across plasma membrane","12/1355","88/18670",0.0248977479456332,0.0248977479456332,0.1067063951168,"ATP1B3/KCNJ2/TRPV5/TRPM4/SLC31A1/SLC39A6/SLC12A9/ATP1A1/SLC30A1/PRNP/SLC8A1/SLC9A6",12
"GO:0099587","BP","GO:0099587","inorganic ion import across plasma membrane","12/1355","88/18670",0.0248977479456332,0.0248977479456332,0.1067063951168,"ATP1B3/KCNJ2/TRPV5/TRPM4/SLC31A1/SLC39A6/SLC12A9/ATP1A1/SLC30A1/PRNP/SLC8A1/SLC9A6",12
"GO:2000177","BP","GO:2000177","regulation of neural precursor cell proliferation","12/1355","88/18670",0.0248977479456332,0.0248977479456332,0.1067063951168,"RHOA/SIRT2/SMARCD3/CTSZ/TGFB1/LHX2/GNAI2/ID2/PROX1/ILK/CTNNB1/FLNA",12
"GO:0006650","BP","GO:0006650","glycerophospholipid metabolic process","33/1355","319/18670",0.0252088442086047,0.0252088442086047,0.107909942505277,"GDE1/PNPLA6/HDHD5/SLC44A1/HADHA/PIGS/PNPLA3/ABHD12/PLA2G15/PITPNM1/LPCAT3/PLEK/PLA2G4A/OCRL/GPCPD1/PCTP/ARF1/INPP1/GPD1L/LPCAT1/PI4K2A/APOA2/CAPN2/ABHD6/MTMR14/PLB1/PIP4P1/MFSD2A/SERINC2/PGP/PCYT2/FAR1/PI4KA",33
"GO:0050708","BP","GO:0050708","regulation of protein secretion","46/1355","472/18670",0.0252259436991021,0.0252259436991021,0.107909942505277,"NADK/IFNGR1/AACS/CDK16/PARD6A/PYCARD/TGFB1/TCIRG1/PSMD9/GAPDH/FN1/IL1R2/MMP8/SRGN/LRP1/RHBDF2/TRPM4/ARNTL/RAB11FIP5/RAC1/TLR4/TLR2/TMBIM6/ARF1/TSLP/SIDT2/MCU/APOA2/NLRP3/ZC3H12A/ANXA5/SYK/ARF6/MIDN/CD14/KCNS3/C2CD2L/LPL/IL17RA/ALOX15B/IRS2/ANXA4/TMSB4X/MIR590/LILRA2/CCL3",46
"GO:0001885","BP","GO:0001885","endothelial cell development","9/1355","59/18670",0.0255402432937224,0.0255402432937224,0.108908195118506,"PLOD3/PDE4D/RAP2C/GSTM3/MSN/MARVELD2/CTNNB1/WNT7B/GPX1",9
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","9/1355","59/18670",0.0255402432937224,0.0255402432937224,0.108908195118506,"TYROBP/PYCARD/TLR4/NLRP3/INAVA/AZU1/LPL/LILRA2/CCL3",9
"GO:0042130","BP","GO:0042130","negative regulation of T cell proliferation","9/1355","59/18670",0.0255402432937224,0.0255402432937224,0.108908195118506,"TGFB1/VSIR/PTPN6/SDC4/VSIG4/ZBTB7B/PRNP/CEBPB/PELI1",9
"GO:0008202","BP","GO:0008202","steroid metabolic process","34/1355","331/18670",0.0256137755496627,0.0256137755496627,0.108908195118506,"SOAT1/ACADVL/OSBPL6/TSPO/ACOT8/STS/ASAH1/ERLIN1/PPARGC1A/VDR/SNX17/DHCR24/SCP2/HSD11B1/PROX1/NPC2/CAT/POR/HSD17B3/HSD17B4/AGT/CYP19A1/APOA2/CYB5R1/G6PD/FDXR/ATP1A1/PIP4P1/SMPD1/CYB5R2/ACOX2/SULT1B1/GBA/CES1",34
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","37/1355","366/18670",0.0256237383594307,0.0256237383594307,0.108908195118506,"CD4/MVP/MAP2K3/PTK6/HCK/EHD4/TGFB1/UNC119/BST1/PTPN6/TTL/STK16/PTK2B/FLT3/RAP2C/AGT/TSLP/PTPRJ/ADAM17/MERTK/SLA/NCF1/ITGB2/SHC1/PRKCD/IL31RA/SYK/RET/MAP2K1/TPST1/PRNP/CSPG4/CLK3/HCLS1/FES/PTPN1/GGNBP2",37
"GO:0034504","BP","GO:0034504","protein localization to nucleus","28/1355","262/18670",0.025627538122708,0.025627538122708,0.108908195118506,"TNPO3/ABCA7/NFKBIA/TGFB1/TMCO6/IPO13/FAM53C/ARNTL/MDM2/AGT/PRICKLE1/AKT1/CCT5/TBRG1/HEATR3/LMNA/ZC3H12A/PRKCD/CDK5/SYK/TRIM8/HDAC3/HCLS1/LILRB4/CHP1/FAM53B/FLNA/CHCHD10",28
"GO:0033006","BP","GO:0033006","regulation of mast cell activation involved in immune response","6/1355","32/18670",0.0256505472952979,0.0256505472952979,0.108908195118506,"STXBP2/HMOX1/PDPK1/FCER1G/SYK/FES",6
"GO:0046685","BP","GO:0046685","response to arsenic-containing substance","6/1355","32/18670",0.0256505472952979,0.0256505472952979,0.108908195118506,"HMOX1/PPIF/CPEB2/ALAD/ZC3H12A/ZFAND2A",6
"GO:0043624","BP","GO:0043624","cellular protein complex disassembly","24/1355","217/18670",0.0257840916945508,0.0257840916945508,0.109312585353683,"CAPG/NAV3/WDR1/NSF/CAPZB/MRPL28/SH3BP1/MTPN/PLEK/CAPZA1/CAMSAP2/ETF1/MICAL1/VILL/OXA1L/MID1IP1/BMERB1/CFL1/GAK/MRPL41/CAPZA2/MRPL23/MRPL33/TWF2",24
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","30/1355","285/18670",0.025793779526906,0.025793779526906,0.109312585353683,"EXTL3/BAK1/ACADVL/BAX/DNAJC3/UGGT2/ERLIN1/AUP1/APAF1/EDEM1/OS9/TLN1/THBS1/PREB/TMBIM6/DNAJB12/ATP6V0D1/SHC1/LMNA/TPP1/CEBPB/ATP2A2/DDIT3/JUN/GRINA/NPLOC4/P4HB/PTPN1/DDRGK1/ATF6B",30
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","35/1355","343/18670",0.0259752421801894,0.0259752421801894,0.109979307528722,"TNPO3/PRKACA/ALKBH5/NFKBIA/EMD/TGFB1/HTATIP2/SRSF9/TMCO6/IPO13/FAM53C/DDX39A/NUP210/ARNTL/CAMK1/MDM2/AGT/PRICKLE1/AKT1/NXF3/HEATR3/LMNA/ZC3H12A/PRKCD/CDK5/SYK/XPO6/HDAC3/AGFG1/HCLS1/PRKAG1/CHP1/FAM53B/FLNA/DDX39B",35
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation","47/1355","485/18670",0.0260844645584651,0.0260844645584651,0.110339209899855,"CD4/TYROBP/PARP3/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/AHR/VSIR/BST1/PTPN6/ID2/NCKAP1L/SDC4/RIPK3/LGALS3/RAC1/TLR4/PDPK1/AKT1/MERTK/VSIG4/ZBTB7B/TNFSF13/NLRP3/ZC3H12A/SYK/STAT6/CTNNB1/CCDC88B/TNIP2/PRELID1/PRNP/CEBPB/GRB2/LAMP1/IRS2/LILRB4/PELI1/SIRPA/NFAM1",47
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion","40/1355","402/18670",0.026293130932022,0.026293130932022,0.110944794271745,"CD4/PTPRU/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/PTPN6/NCKAP1L/SDC4/LGALS3/RAC1/IL1RN/KLF4/PDPK1/AKT1/CELSR2/VSIG4/ITGB2/ZBTB7B/NLRP3/ZC3H12A/PRKCD/SYK/MAPK7/CCDC88B/PTAFR/PRNP/CEBPB/GRB2/IRAK1/LILRB4/PELI1/SIRPA",40
"GO:0001706","BP","GO:0001706","endoderm formation","8/1355","50/18670",0.0264696924863297,0.0264696924863297,0.110944794271745,"FN1/MMP8/ITGA7/ITGB2/TBX20/CTNNB1/LAMB3/HSBP1",8
"GO:0009409","BP","GO:0009409","response to cold","8/1355","50/18670",0.0264696924863297,0.0264696924863297,0.110944794271745,"ACADVL/NFKBIA/DNAJC3/PPARGC1A/LRP11/PPARG/ADRB2/LPL",8
"GO:0042398","BP","GO:0042398","cellular modified amino acid biosynthetic process","8/1355","50/18670",0.0264696924863297,0.0264696924863297,0.110944794271745,"PLOD1/MGST2/GGT1/CKM/PLOD3/ALDH9A1/SHMT1/OPLAH",8
"GO:0060425","BP","GO:0060425","lung morphogenesis","8/1355","50/18670",0.0264696924863297,0.0264696924863297,0.110944794271745,"CTSZ/CTSH/PLOD3/RDH10/RSPO2/CTNNB1/MAP2K1/WNT7B",8
"GO:0086009","BP","GO:0086009","membrane repolarization","8/1355","50/18670",0.0264696924863297,0.0264696924863297,0.110944794271745,"ATP1B3/WDR1/KCNN2/KCNJ2/ATP1A1/KCNE1/FLNA/KCNE1B",8
